2006-04-01 00:00:00.000,9.472222222,0.89,14.1197
2006-04-01 01:00:00.000,9.355555556,0.86,14.2646
2006-04-01 02:00:00.000,9.377777778,0.89,3.9284
2006-04-01 03:00:00.000,8.288888889,0.83,14.1036
2006-04-01 04:00:00.000,8.755555556,0.83,11.0446
2006-04-01 05:00:00.000,9.222222222,0.85,13.9587
2006-04-01 06:00:00.000,7.733333333,0.95,12.3648
2006-04-01 07:00:00.000,8.772222222,0.89,14.1519
2006-04-01 08:00:00.000,10.82222222,0.82,11.3183
